,IDP_name,regressor,coef_,p_fdr,p_raw,phenotype,confounds,Dataset,score (R2)
324,lh_pericalcarine_area,IDP (feature),-0.0001886929007003928,0.9958751946107773,0.9958751946107773,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007536894612927281
325,lh_pericalcarine_area,FS_IntraCranial_Vol,-0.027392164549630067,0.7166184688796716,0.45304480033285177,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007536894612927281
326,lh_pericalcarine_area,IDP (feature),0.004951022499299946,0.9322234420000112,0.8921278100860321,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0002780972213706212
327,lh_pericalcarine_area,FS_IntraCranial_Vol,-0.017595290967678083,0.97397126230387,0.6298645020096507,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0002780972213706212
328,lh_pericalcarine_area,IDP (feature),-0.05496620320734975,0.5612253775752658,0.13114923350698127,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.006937600681210743
329,lh_pericalcarine_area,FS_IntraCranial_Vol,-0.047357247303231584,0.24086419197018685,0.1933125082139986,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.006937600681210743
330,lh_pericalcarine_thickness,IDP (feature),0.028657932683869534,0.8877340983144629,0.4069171906007787,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0015749232437797245
331,lh_pericalcarine_thickness,FS_IntraCranial_Vol,-0.027346063516730676,0.7166184688796716,0.42872151213969945,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0015749232437797245
332,lh_pericalcarine_thickness,IDP (feature),0.02532172851791587,0.7071373172680688,0.463821251111314,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0008972988552150563
333,lh_pericalcarine_thickness,FS_IntraCranial_Vol,-0.0159093495684081,0.97397126230387,0.6452941454273349,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0008972988552150563
334,lh_pericalcarine_thickness,IDP (feature),-0.009423454492544022,0.9540134592208942,0.7847530067784776,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004317347540235161
335,lh_pericalcarine_thickness,FS_IntraCranial_Vol,-0.0650623865232274,0.13203522794554134,0.05958968882888982,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004317347540235161
336,lh_pericalcarine_volume,IDP (feature),0.009958867710095286,0.9669768715008469,0.7836440846144965,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0008437116516742948
337,lh_pericalcarine_volume,FS_IntraCranial_Vol,-0.030473573766201793,0.7166184688796716,0.40089685225621396,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0008437116516742948
338,lh_pericalcarine_volume,IDP (feature),0.027474679670879538,0.6956360551744897,0.44879745495128365,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0009415254177289611
339,lh_pericalcarine_volume,FS_IntraCranial_Vol,-0.024337373497760648,0.97397126230387,0.5022479545412923,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0009415254177289611
340,lh_pericalcarine_volume,IDP (feature),-0.061294224972926886,0.44155757839425536,0.09021068805904142,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.007639869598898397
341,lh_pericalcarine_volume,FS_IntraCranial_Vol,-0.04643535551866449,0.24208166941855563,0.1991316958120377,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.007639869598898397
342,lh_postcentral_area,IDP (feature),0.005242379225776673,0.9741932204165091,0.9129069678969641,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007679471494553836
343,lh_postcentral_area,FS_IntraCranial_Vol,-0.03108503063392069,0.7280661859552114,0.5166921319682145,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007679471494553836
344,lh_postcentral_area,IDP (feature),-0.040877952126067846,0.644938219615103,0.3937628360485572,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0011249619652253795
345,lh_postcentral_area,FS_IntraCranial_Vol,0.012318797710719444,0.97397126230387,0.7971395443165554,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.0011249619652253795
346,lh_postcentral_area,IDP (feature),0.032707918504558606,0.8290557111242756,0.4941815437804955,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004784796520111212
347,lh_postcentral_area,FS_IntraCranial_Vol,-0.08768911438067585,0.13203522794554134,0.06705130949545146,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.004784796520111212
348,lh_postcentral_thickness,IDP (feature),0.03420846189314607,0.86825637866398,0.3222083290704525,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0019235909301632548
349,lh_postcentral_thickness,FS_IntraCranial_Vol,-0.027987118461341904,0.7166184688796716,0.4179550173702946,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0019235909301632548
350,lh_postcentral_thickness,IDP (feature),-0.04909274319175555,0.39735703066240013,0.1553920617231801,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.002665627317906427
351,lh_postcentral_thickness,FS_IntraCranial_Vol,-0.015236912366745934,0.97397126230387,0.6590712709394997,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.002665627317906427
352,lh_postcentral_thickness,IDP (feature),0.07007363216383732,0.4278814865082639,0.04202705196929024,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.009137663348942726
353,lh_postcentral_thickness,FS_IntraCranial_Vol,-0.06612174608021129,0.13203522794554134,0.05500408565905124,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.009137663348942726
354,lh_postcentral_volume,IDP (feature),0.019347791924561607,0.930024304120805,0.6400167254164679,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.001014897034494533
355,lh_postcentral_volume,FS_IntraCranial_Vol,-0.03808755718498116,0.7166184688796716,0.3573216376478241,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.001014897034494533
356,lh_postcentral_volume,IDP (feature),-0.05808077754790171,0.39735703066240013,0.16022460913806458,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.002610304340437186
357,lh_postcentral_volume,FS_IntraCranial_Vol,0.015921076990045056,0.97397126230387,0.7001184847832804,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.002610304340437186
358,lh_postcentral_volume,IDP (feature),0.07196271082379357,0.4278814865082639,0.0811612514299731,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.007842571466669668
359,lh_postcentral_volume,FS_IntraCranial_Vol,-0.10458240156373434,0.13203522794554134,0.011342700761037383,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.007842571466669668
360,lh_posteriorcingulate_area,IDP (feature),-0.0755976354120773,0.798661784872002,0.0815837307127314,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.004370263332586832
361,lh_posteriorcingulate_area,FS_IntraCranial_Vol,0.018355436165623403,0.7912457910841381,0.6721335214585689,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.004370263332586832
362,lh_posteriorcingulate_area,IDP (feature),-0.07893446146575306,0.2918643940827182,0.06904318999806236,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.004199038599180471
363,lh_posteriorcingulate_area,FS_IntraCranial_Vol,0.03182652271431971,0.97397126230387,0.46314197518289957,dsm5_scale1,['FS_IntraCranial_Vol'],HCP_Development,0.004199038599180471
364,lh_posteriorcingulate_area,IDP (feature),-0.04914455964536413,0.6752000403944404,0.2569865450797155,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.005756942413731925
365,lh_posteriorcingulate_area,FS_IntraCranial_Vol,-0.03524821779578787,0.4372802917795118,0.4161215679837289,upps_neg,['FS_IntraCranial_Vol'],HCP_Development,0.005756942413731925
366,lh_posteriorcingulate_thickness,IDP (feature),0.0023297667792946558,0.977440039157902,0.946274483525279,cbcl_anx_dep,['FS_IntraCranial_Vol'],HCP_Development,0.0007590818345550865
